Persistent EPS in the Last Four Seasons,Non-industry income and expenditure/revenue,Borrowing dependency,Total debt/Total net worth,Net Income to Total Assets,Current Liability to Assets,Net worth/Assets,Quick Ratio,ROA(C) before interest and depreciation before interest,ROA(B) before interest and depreciation after tax,Equity to Liability,Net Income to Stockholder's Equity,Revenue Per Share (Yuan ¥),Retained Earnings to Total Assets,Operating Profit Rate,Degree of Financial Leverage (DFL),ROA(A) before interest and % after tax,Debt ratio %,Accounts Receivable Turnover,Net Value Per Share (C),Bankrupt?
0.229743784,0.303383374,0.3706068,0.001884934,0.826907185,0.034272971,0.949602443,0.016980937,0.544630234,0.579099524,0.076322544,0.841775805,0.014928082,0.942241536,0.999272515,0.026808301,0.583351505,0.050397557,0.000982013,0.176562302,0
0.222747471,0.303552805,0.375081361,0.007453105,0.809910221,0.132841492,0.867097983,0.007176037,0.499634378,0.542159645,0.027821794,0.841214431,0.0420618,0.932021805,0.999006178,0.026930689,0.55936546,0.132902017,0.00069796,0.17335974,0
0.232485582,0.303684772,0.377895156,0.007929126,0.820004572,0.107002474,0.862532878,0.006139838,0.52805538,0.577279298,0.026784897,0.842120802,0.018784881,0.941114198,0.999098269,0.026857459,0.581061928,0.137467122,0.000655352,0.182293203,0
0.244303678,0.303460718,0.377073161,0.012495098,0.821354504,0.133223926,0.828853886,0.005754304,0.536927802,0.586380427,0.020800465,0.84282152,0.072553201,0.939955231,0.999084635,0.02692684,0.58269734,0.171146114,0.000880566,0.195735536,0
0.226812896,0.303492138,0.370633641,0.005683984,0.81382018,0.106392539,0.886658403,0.008827342,0.511041778,0.554312329,0.033172106,0.841383964,0.040428332,0.93817774,0.999053206,0.026798547,0.562636284,0.113341597,0.000720278,0.186844212,0
0.236456462,0.303506399,0.37695797,0.011137253,0.813528292,0.126030795,0.83728875,0.006374402,0.512796763,0.559826543,0.022073599,0.841844686,0.056218522,0.938634129,0.999064876,0.026929746,0.567542521,0.16271125,0.000655352,0.205132527,0
0.256310863,0.303384582,0.377212956,0.020067664,0.809133816,0.169103915,0.796112102,0.006373154,0.566372544,0.60452915,0.016838857,0.841986612,0.08354886,0.937085073,0.999094341,0.026879913,0.560019625,0.203887898,0.000866363,0.177362943,0
0.275787085,0.30365601,0.371651349,0.006200129,0.840692025,0.103520054,0.880490976,0.012216043,0.579632428,0.613844424,0.031302701,0.843520452,0.092290939,0.951576468,0.999057712,0.026805859,0.621565635,0.119509024,0.00153186,0.237621676,0
0.243263685,0.30357625,0.370513976,0.010441459,0.824971509,0.135707686,0.842065484,0.006540343,0.524935407,0.567856952,0.022852518,0.842917417,0.094650392,0.941750438,0.999008143,0.026799362,0.583733101,0.157934516,0.001351283,0.189836079,0
0.224260187,0.303544345,0.370505029,0.002564313,0.8113848,0.061109799,0.935362941,0.012240997,0.501291864,0.552920392,0.059685839,0.84095842,0.025137257,0.937372626,0.999042807,0.026858889,0.558820323,0.064637059,0.000760857,0.201087186,0
0.218209322,0.303499873,0.378289937,0.012813358,0.800927802,0.131915132,0.827009705,0.006151067,0.494271925,0.541249532,0.020540501,0.840593614,0.033198723,0.933029849,0.998998321,0.027310701,0.543938072,0.172990295,0.000539702,0.16969365,0
0.199962182,0.303402951,0.388256767,0.017144968,0.775041611,0.099438419,0.806512078,0.003945791,0.485838249,0.525135179,0.017956128,0.83726294,0.01913275,0.922696968,0.998879539,0.026353223,0.507032272,0.193487922,0.000643178,0.15941174,0
0.185307743,0.303461684,0.39556078,0.028478283,0.755799271,0.160468617,0.775160988,0.00329263,0.424901282,0.473472884,0.014896594,0.832416579,0.020630095,0.914446055,0.998730136,0.026710479,0.468436546,0.224839012,0.000515354,0.15035186,1
0.219343859,0.303598486,0.37435219,0.006010451,0.802169972,0.115917221,0.882697947,0.005868467,0.473602106,0.530863537,0.03195188,0.840518347,0.017257286,0.933430864,0.998960422,0.027130006,0.544210641,0.117302053,0.000511296,0.193038641,0
0.272288929,0.303697824,0.370416679,0.003318469,0.849245262,0.063263209,0.921365299,0.014345211,0.588309852,0.620750576,0.048883058,0.84341273,0.049820772,0.95160351,0.999159625,0.026799173,0.632522896,0.078634701,0.00102665,0.23665248,0
0.210267562,0.303472561,0.373935041,0.009133769,0.783290512,0.154743378,0.852011972,0.007038792,0.459659728,0.512072381,0.024632786,0.838869056,0.053420452,0.930407453,0.998955569,0.026743032,0.50904928,0.147988028,0.000829842,0.173401879,0
0.316724969,0.304392709,0.371434387,0.004894263,0.895466787,0.08336232,0.896937449,0.007857894,0.693852679,0.724396381,0.036770796,0.847126948,0.042681912,0.964584179,0.999076778,0.026794777,0.740460096,0.103062551,0.000663468,0.218911972,0
0.242696417,0.303520175,0.369952559,0.000797016,0.854479339,0.020350265,0.976388427,0.01868714,0.572076244,0.634616414,0.153454596,0.843001068,0.013460986,0.951143615,0.999353398,0.026816803,0.629470126,0.023611573,0.000868392,0.187897687,0
0.293561501,0.303615647,0.369637181,0.002011691,0.881251872,0.050960053,0.946821054,0.021741463,0.660410471,0.682905937,0.072422333,0.844876771,0.03794788,0.975191046,0.999424228,0.026792352,0.689925861,0.053178946,0.000894768,0.232480721,0
0.268790772,0.303980128,0.369637181,0.002963733,0.8503188,0.059251047,0.927744354,0.007993268,0.557451372,0.608116066,0.05331203,0.843383495,0.046266467,0.952158507,0.99898642,0.026791522,0.623582643,0.072255646,0.00094955,0.231932915,0
0.224922001,0.303587368,0.37355368,0.00719412,0.811323189,0.088503847,0.869697977,0.006618323,0.509871789,0.558220461,0.028443562,0.841313188,0.024592767,0.937265165,0.99903495,0.026891179,0.561436982,0.130302023,0.000651294,0.178795668,0
0.194384041,0.303234487,0.371918637,0.00655213,0.765143291,0.087870982,0.876500287,0.006750577,0.434358699,0.491086247,0.030192786,0.837589819,0.035104436,0.929451839,0.998971745,0.026763686,0.481410816,0.123499713,0.000835929,0.181956091,0
0.222747471,0.303733837,0.373215935,0.005590968,0.809536654,0.050130323,0.887807238,0.00300192,0.498123141,0.551528454,0.033544969,0.841055561,0.006806116,0.93586315,0.999091914,0.026919174,0.556857828,0.112192762,0.000963753,0.175171716,0
0.229743784,0.303755348,0.369660667,0.001436271,0.811957101,0.042981226,0.959972186,0.014267231,0.496124409,0.546335457,0.095171648,0.840901573,0.025515374,0.942743078,0.998981682,0.026791754,0.560946358,0.040027814,0.000564049,0.241877713,0
0.237496455,0.303608637,0.373735973,0.00652842,0.817607624,0.129010848,0.87677238,0.00718477,0.527519134,0.5720863,0.030263192,0.841760838,0.046069846,0.951296886,0.999032292,0.026901535,0.571685565,0.12322762,0.000919116,0.217057857,0
0.241940059,0.303541445,0.372496829,0.005853601,0.82400973,0.079060635,0.884572361,0.008233446,0.5486277,0.599389689,0.03252043,0.842174046,0.040534205,0.940648912,0.999085328,0.02686017,0.584550807,0.115427639,0.000858247,0.199780877,0
0.237685544,0.303512199,0.370846129,0.005181517,0.826739667,0.096100023,0.893067691,0.009115556,0.535562814,0.589860271,0.035337204,0.842277472,0.038734365,0.9442206,0.999090066,0.026825864,0.586731356,0.106932309,0.000610715,0.194387089,0
0.201947622,0.301837951,0.372663465,0.003506324,0.768741702,0.040958181,0.918130423,0.006696927,0.427972505,0.475721398,0.046887054,0.838293,0.002223331,0.922365231,0.998687499,0.026725719,0.488170519,0.081869577,0.000243474,0.17335974,0
0.230027418,0.30369299,0.374404753,0.007862556,0.818783665,0.086723483,0.86316776,0.007142973,0.522985424,0.570533754,0.026922711,0.842007564,0.02444152,0.939640278,0.99902871,0.026857954,0.576973397,0.13683224,0.000728394,0.177615777,0
0.275219817,0.303543137,0.374266076,0.009338951,0.820429719,0.11324507,0.850379418,0.008605879,0.527860381,0.571283259,0.024320835,0.842331375,0.170652026,0.944164217,0.99903934,0.026836735,0.581334496,0.149620582,0.000906942,0.299734524,0
0.218587501,0.303506399,0.377453404,0.008971448,0.80335072,0.087663647,0.853372434,0.00544176,0.48461951,0.535199957,0.024890314,0.840719445,0.032835731,0.933821722,0.99902016,0.027296197,0.548680768,0.146627566,0.000935347,0.195061312,0
0.218398412,0.303564406,0.379532436,0.009535925,0.801168926,0.05837039,0.848807328,0.00745926,0.480670794,0.5262059,0.024033903,0.840534183,0.01913275,0.935576787,0.999032292,0.027077297,0.54317488,0.151192672,0.000537673,0.188276937,0
0.240616432,0.303575525,0.369637181,0.004608833,0.834023217,0.101395825,0.90095837,0.010589068,0.547750207,0.594464372,0.038372317,0.84269675,0.038673866,0.945114058,0.999088217,0.026791157,0.598669865,0.09904163,0.000835929,0.190046774,0
0.227474709,0.303608879,0.371917519,0.006418078,0.814332217,0.091598251,0.878011912,0.007106166,0.501925608,0.560629584,0.030601844,0.84149041,0.039414976,0.937562929,0.998976598,0.026872426,0.564108155,0.121988088,0.00079535,0.183894484,0
0.236929186,0.303594377,0.369939139,0.003037598,0.830122101,0.068514715,0.926383892,0.009112437,0.539316531,0.580437925,0.052311063,0.842154286,0.022535808,0.948613917,0.999172682,0.026800135,0.59261884,0.073616108,0.000647236,0.198558847,0
0.210929375,0.303452016,0.369637181,0.001381556,0.78618051,0.041150669,0.961302416,0.020285419,0.455223517,0.505166229,0.098271198,0.839517389,0.016425428,0.933307343,0.998944245,0.026785873,0.51662669,0.038697584,0.000415935,0.187012768,0
0.214427531,0.303579633,0.37081817,0.002256085,0.796519224,0.056648839,0.941590834,0.006720633,0.473943353,0.527008941,0.066049099,0.840073324,0.016470802,0.931564329,0.998946209,0.026940458,0.531672481,0.058409166,0.00073651,0.267203236,0
0.209794838,0.303377815,0.37609795,0.008425209,0.757118665,0.125363245,0.858028237,0.005145436,0.469458392,0.5229402,0.02582522,0.836585489,0.020161229,0.906364575,0.998978909,0.026487273,0.513028783,0.141971763,0.000710134,0.154312924,0
0.244492767,0.304090585,0.369637181,0.001182757,0.846182574,0.024006676,0.966260544,0.01480311,0.584604885,0.619572782,0.111560783,0.842678796,0.017695903,0.950505424,0.999089141,0.026791942,0.622655909,0.033739456,0.000726365,0.200370823,0
0.232674671,0.303594135,0.374201211,0.005941145,0.823295928,0.074039477,0.883514224,0.006256496,0.525520402,0.581615718,0.032199866,0.842131801,0.017469032,0.940807683,0.999135129,0.026859031,0.583460532,0.116485776,0.000643178,0.182756732,0
0.2312565,0.30350229,0.370817052,0.007301726,0.815476116,0.111026565,0.868609608,0.006542838,0.499244382,0.549333476,0.028179661,0.841667576,0.051151746,0.938507489,0.999043847,0.026812531,0.565743567,0.131390392,0.001004332,0.194007838,0
0.255270871,0.303609362,0.375291613,0.007658286,0.840546431,0.082288347,0.865102639,0.00951731,0.571003754,0.609240323,0.027359885,0.843836485,0.042016425,0.946415999,0.999150728,0.026822763,0.62003925,0.134897361,0.000748684,0.195398424,0
0.228892881,0.303569965,0.375624884,0.007557975,0.815317958,0.135103237,0.866070079,0.008369443,0.503826842,0.551153702,0.027583088,0.841679333,0.050743379,0.938210494,0.999005601,0.026834019,0.568469254,0.133929921,0.000610715,0.184147318,0
0.239954619,0.303714743,0.371197294,0.004110014,0.837018914,0.08955942,0.908395562,0.008628337,0.534636572,0.584934954,0.041674734,0.842802762,0.028162197,0.944987648,0.999079782,0.026794318,0.609572612,0.091604438,0.000635062,0.194134255,0
0.227001985,0.303782419,0.370396548,0.002854303,0.815593174,0.044423291,0.929769931,0.016815619,0.504606835,0.55281332,0.054885593,0.84123743,0.015064204,0.93971815,0.999023395,0.026833989,0.569341474,0.070230069,0.000728394,0.194850617,0
0.2149948,0.303467243,0.373344547,0.003876563,0.797158478,0.089685872,0.912053693,0.008815489,0.465509677,0.521227046,0.04350808,0.840120273,0.0267556,0.931800537,0.998985495,0.023019289,0.535815526,0.087946307,0.000460572,0.18815052,0
0.244398223,0.304165028,0.370270174,0.001945121,0.842760939,0.037114591,0.948272213,0.009066897,0.555257641,0.600995771,0.074409435,0.842678759,0.014141597,0.949520948,0.999123805,0.026802213,0.614260794,0.051727787,0.000797379,0.200033711,0
0.232580127,0.30394049,0.369653957,0.001006757,0.821191243,0.028528413,0.970795417,0.023862521,0.519816702,0.569248889,0.127182819,0.841343754,0.012674501,0.940383045,0.999077702,0.026791157,0.575228958,0.029204583,0.000383472,0.21608866,0
0.230689231,0.303518967,0.370426744,0.00210653,0.818059779,0.043856582,0.944765245,0.00915673,0.516404231,0.565661973,0.069782523,0.841304506,0.017650529,0.942140874,0.999171873,0.026803717,0.57059529,0.055234755,0.000839987,0.210104926,0
0.2312565,0.303536128,0.373070548,0.003776252,0.815698137,0.067444711,0.913656015,0.006555315,0.514113002,0.565340757,0.044359183,0.841335501,0.01836139,0.93813288,0.999153963,0.026846957,0.566779328,0.086343985,0.000710134,0.210147065,0
0.240143708,0.303821574,0.370375299,0.002227815,0.822968498,0.06101309,0.942195483,0.005852247,0.523229172,0.580009636,0.066731925,0.841601632,0.0216737,0.940450617,0.99905413,0.026812651,0.58138901,0.057804517,0.000762886,0.237958788,0
0.219249315,0.303577458,0.371358338,0.004273247,0.809549216,0.091785381,0.905886265,0.012876067,0.486130746,0.529150383,0.040513461,0.840966269,0.032397114,0.940078816,0.999017155,0.026891336,0.554622765,0.094113735,0.000462601,0.192195862,0
0.239292805,0.303673654,0.371696083,0.002693805,0.834483273,0.06856009,0.932823412,0.010856071,0.55428265,0.592215857,0.057413533,0.842357528,0.022611431,0.952215373,0.999167829,0.02681218,0.602431313,0.067176588,0.001610989,0.198474569,0
0.220478397,0.303646101,0.369637181,0.002414758,0.806928343,0.046198933,0.938355957,0.011993956,0.484083264,0.533165587,0.062586916,0.840685081,0.01504908,0.936247464,0.99899601,0.026791157,0.549116877,0.061644043,0.00063912,0.184947958,0
0.245816394,0.30356779,0.371463464,0.014970043,0.816249023,0.191126703,0.815884149,0.00582355,0.499829376,0.551100166,0.019068529,0.842515656,0.109654098,0.941361366,0.999000285,0.026815537,0.56694287,0.184115851,0.000647236,0.208377228,0
0.25545996,0.303749306,0.373261788,0.006355156,0.835313666,0.083668376,0.878707259,0.008202878,0.546092722,0.59312597,0.030798928,0.84313288,0.03846212,0.944770228,0.999077586,0.026857192,0.608482338,0.121292741,0.000671583,0.207787282,0
0.256216318,0.30351945,0.371280053,0.003417868,0.834650289,0.0858968,0.919642047,0.010783706,0.543021499,0.586808716,0.047805102,0.842508512,0.073717803,0.946450038,0.999100003,0.026817382,0.600959442,0.080357953,0.000754771,0.241667018,0
0.233809209,0.303674863,0.370324973,0.004860522,0.821810128,0.105583889,0.897421169,0.00771753,0.508506801,0.561218481,0.036951332,0.841877503,0.041018195,0.943518457,0.998982029,0.026798009,0.576155691,0.102578831,0.000762886,0.192659391,0
0.254419968,0.303620481,0.372109877,0.005284564,0.832948472,0.08693361,0.891707229,0.005721864,0.551747672,0.602120028,0.034860375,0.842747741,0.042530665,0.950547859,0.999123921,0.026817936,0.603576101,0.108292771,0.000921145,0.226623404,0
0.253852699,0.303581809,0.373689002,0.005718637,0.839128318,0.063697181,0.886204916,0.012983367,0.571150002,0.624176883,0.033033744,0.843294303,0.035588427,0.947981568,0.999162514,0.026816349,0.620148277,0.113795084,0.000655352,0.203278412,0
0.29214333,0.304137474,0.370857313,0.004446511,0.862096955,0.073125766,0.903316504,0.006734981,0.597621021,0.64580545,0.039367385,0.844601473,0.04228867,0.96444369,0.999055748,0.026797121,0.653892281,0.096683496,0.000647236,0.236736758,0
0.228231067,0.303606945,0.370610155,0.007533353,0.814414899,0.137409705,0.866311939,0.006379392,0.492078194,0.546603137,0.027638002,0.841600666,0.064748854,0.937525899,0.998962733,0.02680586,0.563617532,0.133688061,0.000929261,0.184779402,0
0.22927106,0.303531294,0.369990583,0.004925268,0.817955344,0.109396794,0.896514194,0.009471769,0.504460586,0.553134536,0.036610921,0.841610809,0.042379418,0.941265552,0.999036336,0.026796132,0.568523768,0.103485806,0.000566078,0.187518436,0
0.218398412,0.303938315,0.370987043,0.001791007,0.806479028,0.011523515,0.951688484,0.050488654,0.493491932,0.536163606,0.079532809,0.840625633,0.008560582,0.934857274,0.998925873,0.026848322,0.548353685,0.048311516,0.000525499,0.175340272,0
0.262078094,0.30360187,0.369808291,0.005393082,0.840124867,0.111721802,0.890316534,0.010395677,0.559791352,0.599229081,0.03437632,0.843297018,0.063916996,0.948290619,0.999097923,0.02679835,0.617804187,0.109683466,0.000559991,0.221187476,0
0.247707289,0.303893117,0.373061602,0.005252647,0.847851058,0.090671748,0.892130483,0.010326431,0.580071174,0.614005032,0.035005754,0.843829893,0.026301859,0.943857979,0.999089488,0.026825916,0.632250327,0.107869517,0.00069796,0.183304538,0
0.234092843,0.303547004,0.370319381,0.005917435,0.817545927,0.116108919,0.883816549,0.009109942,0.504168089,0.548423363,0.032284799,0.84168952,0.074065671,0.945443577,0.999016809,0.026808126,0.56519843,0.116183451,0.000710134,0.203067717,0
0.220194762,0.303772267,0.372202701,0.00273393,0.808569483,0.056960926,0.9320676,0.007441169,0.500073124,0.558755822,0.05675877,0.840801757,0.008469834,0.936938579,0.998957302,0.026906565,0.554186655,0.0679324,0.000491007,0.17706797,0
0.214332987,0.30355788,0.375719945,0.009020691,0.791492129,0.127522832,0.852949179,0.007314529,0.495441915,0.54141014,0.024810308,0.839630597,0.017786651,0.915975508,0.998923909,0.025877384,0.528238116,0.147050821,0.000478833,0.157810459,0
0.226056538,0.303761391,0.370825999,0.00263909,0.820934612,0.057052015,0.933911782,0.009990805,0.530492858,0.570747899,0.058352827,0.841535846,0.010889786,0.946391285,0.999173953,0.026810553,0.576591801,0.066088218,0.000359125,0.18448443,0
0.253379975,0.303480295,0.381060116,0.018329549,0.823484382,0.125426262,0.80203767,0.007126753,0.52917662,0.576315649,0.017460645,0.84386348,0.074020297,0.942923005,0.999104278,0.026960788,0.592836895,0.19796233,0.000509267,0.194176394,0
0.243641864,0.303760424,0.369769148,0.00302392,0.841360691,0.068730464,0.926625752,0.014389504,0.555598889,0.590770384,0.052493237,0.842846386,0.022596307,0.947507763,0.999173722,0.026794704,0.609354557,0.073374248,0.000468688,0.194597783,0
0.238063723,0.303755348,0.371805683,0.004263216,0.82591368,0.056720285,0.906037428,0.0126833,0.520304197,0.567803416,0.040578667,0.84207894,0.030627524,0.944276512,0.999022355,0.026821188,0.582642826,0.093962572,0.000497094,0.20129788,0
0.241278245,0.303584226,0.369637181,0.003323029,0.840313865,0.082772431,0.921304834,0.011655835,0.567786282,0.604047326,0.048836472,0.842848513,0.041124068,0.949208225,0.99908787,0.026793788,0.616114261,0.078695166,0.000998245,0.186675656,0
0.222558381,0.303572866,0.369926837,0.001428975,0.81313335,0.025701007,0.960153581,0.037006839,0.497050651,0.545693024,0.095593995,0.840964188,0.025848118,0.937983645,0.999009414,0.026810676,0.562690798,0.039846419,0.00062086,0.183135982,0
0.249598185,0.303580842,0.369637181,0.002998386,0.857764342,0.071249263,0.927109472,0.018742038,0.581192415,0.618502061,0.052835367,0.843852105,0.041063569,0.952970946,0.999147377,0.026791992,0.638519407,0.072890528,0.000606657,0.190763137,0
0.229838328,0.303434614,0.372113232,0.004858698,0.826326286,0.102873546,0.897451401,0.007535992,0.526300395,0.574709567,0.036962073,0.842198015,0.026937096,0.942919941,0.99915639,0.026813195,0.590656345,0.102548599,0.000667526,0.182672454,0
0.22908197,0.303480295,0.371611088,0.003021184,0.817614993,0.078763663,0.926686217,0.012591595,0.535172817,0.579474276,0.052528265,0.841378812,0.029644418,0.939116436,0.999085559,0.026830946,0.569559529,0.073313783,0.000594483,0.182756732,0
0.208282122,0.30341842,0.373067193,0.013046809,0.788773039,0.160073589,0.825709708,0.006444272,0.456247258,0.509342042,0.020358137,0.839235262,0.073884175,0.929160296,0.998995432,0.026625695,0.520551679,0.174290292,0.000943463,0.172264127,0
0.205351234,0.303049346,0.384060678,0.014888883,0.750882171,0.141067396,0.816277171,0.005536584,0.488665724,0.543283902,0.019116419,0.834564764,0.027058094,0.910497869,0.998961462,0.026662752,0.469853903,0.183722829,0.000434196,0.16514264,0
0.238820081,0.303500356,0.369637181,0.00253422,0.842395272,0.069554142,0.935937358,0.014108151,0.560327597,0.615985866,0.060231908,0.842796027,0.031988747,0.946746492,0.99912473,0.026791157,0.610662887,0.064062642,0.00089071,0.183346677,0
0.252812707,0.303913903,0.374637372,0.007050949,0.837594368,0.075073972,0.871179369,0.008046294,0.545556476,0.60249478,0.028808072,0.843457856,0.030476277,0.946428727,0.999018426,0.026838841,0.609354557,0.128820631,0.000476804,0.198895959,0
0.257067221,0.303594377,0.3696383,0.004623424,0.848004731,0.104337578,0.900746742,0.013230408,0.559352606,0.606563521,0.038282321,0.843676206,0.073914424,0.953686866,0.999051935,0.026791207,0.623746184,0.099253258,0.000744626,0.202604189,0
0.222652926,0.303527668,0.372135599,0.004818574,0.806311883,0.082572318,0.897995586,0.008721913,0.492858187,0.541142459,0.037180416,0.840774323,0.046508462,0.934901952,0.998998899,0.026889823,0.550207152,0.102004414,0.000752742,0.199148793,0
0.242696417,0.30350664,0.369772503,0.017258045,0.818146245,0.199591324,0.806088823,0.006021308,0.506361819,0.55104663,0.017905942,0.843002676,0.116460214,0.940253822,0.999028479,0.026808036,0.568523768,0.193911177,0.00079535,0.187939826,0
0.221991113,0.303540962,0.376820411,0.010362123,0.807446,0.134399153,0.842639901,0.008060642,0.49714815,0.544568767,0.02294812,0.841175605,0.037917631,0.93139451,0.998998206,0.02697903,0.555167902,0.157360099,0.00052347,0.168724453,0
0.230500142,0.30366447,0.369637181,0.003112376,0.824647827,0.079911667,0.92502343,0.010626498,0.522985424,0.578350019,0.051339797,0.841826472,0.025364127,0.946209723,0.999017386,0.026791784,0.580135194,0.07497657,0.00054173,0.183725928,0
0.269358041,0.303509541,0.369637181,0.002790469,0.842380709,0.074632433,0.93097923,0.017637841,0.568761273,0.599336153,0.055861676,0.842854921,0.081098658,0.956710301,0.999139866,0.026791157,0.616550371,0.06902077,0.000533615,0.2522439,0
0.227852888,0.303512199,0.378165799,0.019270648,0.80766009,0.190581387,0.798742329,0.005345689,0.489055721,0.540714171,0.017109993,0.841722167,0.080569294,0.935345771,0.999001903,0.026901813,0.556912342,0.201257671,0.000781147,0.177742194,0
0.271532571,0.303709667,0.369637181,0.00341422,0.850103603,0.086160278,0.919702512,0.009385056,0.567396285,0.617913165,0.047842637,0.843493084,0.050985374,0.968544286,0.999104509,0.026791157,0.630887484,0.080297488,0.001243748,0.233576335,0
0.215751158,0.303470627,0.373554799,0.006286762,0.80917343,0.109972648,0.879493304,0.008687602,0.477892068,0.527758445,0.031017676,0.841074782,0.046750458,0.935918573,0.999032985,0.027041006,0.559638029,0.120506696,0.000850131,0.188740466,0
0.25148908,0.303684772,0.370058803,0.004418242,0.835521017,0.086661433,0.903739759,0.009773708,0.561887583,0.599443225,0.039547746,0.842763365,0.039324228,0.958184134,0.99910266,0.026797895,0.60472089,0.096260241,0.000811581,0.213771017,0
0.227852888,0.303597761,0.369981637,0.001077887,0.817228572,0.035665324,0.968921003,0.021100155,0.502510603,0.558755822,0.120287383,0.841146783,0.019420119,0.93953734,0.99905309,0.026791848,0.566016136,0.031078997,0.000397675,0.204500442,0
0.315968611,0.303754623,0.369637181,0.002845184,0.861303784,0.059384659,0.929951326,0.018656572,0.626480768,0.654210611,0.055028242,0.84401991,0.049714899,0.963867131,0.999339185,0.026791157,0.668720017,0.070048674,0.000572165,0.291601702,0
0.302165075,0.303620964,0.369637181,0.003239132,0.848214277,0.072132833,0.922755994,0.011458701,0.577292449,0.620375823,0.049795591,0.843326538,0.115719104,0.955617907,0.999080706,0.026791285,0.634648932,0.077244006,0.001294472,0.300240192,0
0.230405597,0.303582775,0.369637181,0.002252437,0.826603357,0.062017602,0.941681531,0.016007746,0.521864184,0.578457091,0.066138814,0.841815543,0.020055356,0.945386614,0.999093994,0.026792244,0.585532054,0.058318469,0.000491007,0.187939826,0
0.208282122,0.303379023,0.369637181,0.003735216,0.7835797,0.08361758,0.914351362,0.01208878,0.451226052,0.504416725,0.044723009,0.839231725,0.038205,0.928757449,0.998991388,0.026790174,0.51122983,0.085648638,0.000618831,0.184610847,0
0.252529073,0.303629423,0.370464768,0.006844855,0.831585786,0.103709104,0.873325876,0.008787416,0.54740896,0.58375716,0.029354452,0.842927964,0.053057459,0.952464712,0.999089026,0.026801089,0.59757959,0.126674124,0.000602599,0.211537651,0
0.220100217,0.303524768,0.372409597,0.005350222,0.80638163,0.096036889,0.890860719,0.009360102,0.509969288,0.550832486,0.034567178,0.840807208,0.042787785,0.934936954,0.998997974,0.026865511,0.55075229,0.109139281,0.000990129,0.17335974,0
0.245060036,0.30365456,0.371039606,0.007311757,0.825111772,0.107618615,0.86851891,0.006824814,0.524935407,0.57235398,0.028155948,0.842471919,0.045525357,0.944255448,0.999049509,0.026801082,0.583842128,0.13148109,0.000578252,0.207829421,0
0.220100217,0.30355353,0.373795246,0.01256258,0.801201298,0.138427833,0.828460864,0.007825454,0.476283333,0.526152364,0.020744019,0.840617354,0.049896396,0.933125458,0.998976945,0.027036018,0.54230266,0.171539136,0.000403762,0.190173191,0
0.268790772,0.303523801,0.37040885,0.001520167,0.845546396,0.031202909,0.957976842,0.023258643,0.576561205,0.605974624,0.090888035,0.842729672,0.06930139,0.961680056,0.999163323,0.026801195,0.625,0.042023158,0.000884624,0.259786777,0
0.220667486,0.303600661,0.372273157,0.003780811,0.806189547,0.085534787,0.91359555,0.013135584,0.505240579,0.553402216,0.044316288,0.840712177,0.024623017,0.93498756,0.998970359,0.026906562,0.549552987,0.08640445,0.000403762,0.181071173,0
0.31039047,0.303509782,0.394668328,0.023022278,0.823129092,0.149353184,0.787495843,0.006752449,0.544825233,0.586380427,0.01599586,0.844456181,0.336600269,0.95026244,0.999038647,0.027043468,0.599433057,0.212504157,0.000953608,0.267076819,0
0.233809209,0.303572624,0.372272039,0.004189351,0.82337915,0.08698102,0.90715603,0.005582124,0.527372885,0.569463033,0.041096821,0.841896313,0.022475309,0.944990464,0.999154888,0.02682869,0.5781727,0.09284397,0.000854189,0.193375753,0
0.267088967,0.303634257,0.370056567,0.004927092,0.848037898,0.104596973,0.896483962,0.010731303,0.602008482,0.627389047,0.03660053,0.843758097,0.061406295,0.952830406,0.999123805,0.026793979,0.638955517,0.103516038,0.000651294,0.218237748,0
0.242412782,0.303764291,0.37025228,0.0014691,0.837977094,0.044820926,0.959186141,0.016478121,0.542485253,0.595963381,0.093442795,0.842308479,0.020962839,0.946840093,0.999115948,0.026808882,0.605593109,0.040813859,0.000513325,0.206270279,0
0.242318238,0.303548213,0.37312423,0.004794864,0.830246495,0.099107279,0.898328143,0.010413768,0.526690391,0.582739975,0.037305879,0.842465511,0.052860838,0.943142305,0.999045464,0.026859722,0.593709115,0.101671857,0.00058231,0.19598837,0
0.241940059,0.303494314,0.374450605,0.004851403,0.829245423,0.049413183,0.897542099,0.006680707,0.551016429,0.616788907,0.037002308,0.842404097,0.013355113,0.948031806,0.999329017,0.026903733,0.5980157,0.102457901,0.000438254,0.20214066,0
0.25366361,0.303670029,0.372471107,0.009247759,0.830666496,0.133488464,0.851104997,0.006661368,0.557500122,0.596712886,0.024457764,0.843273368,0.053753195,0.945469158,0.999071809,0.026802191,0.600032708,0.148895003,0.000480862,0.205090388,0
0.227191075,0.303599694,0.369637181,0.004111838,0.809889234,0.089703447,0.908335097,0.00743493,0.496611905,0.53814444,0.041659821,0.840978131,0.028827684,0.961493525,0.99905725,0.026791157,0.554132141,0.091664903,0.000434196,0.214655935,0
0.249030916,0.303524043,0.375230103,0.010805315,0.82772269,0.132502079,0.839525955,0.009920934,0.534392824,0.573424702,0.022432651,0.843248341,0.138118789,0.942161822,0.999023048,0.026851956,0.590765373,0.160474045,0.000866363,0.195946231,0
